"","budget","id","original_language","popularity","production_companies","production_countries","release_date","revenue","runtime","status","title","vote_average","vote_count","genre_1","genre_2"
"3654",5000000,298312,"en",38.94708,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-09-10,98450062,94,"Released","The Visit",6,1360,"Horror","Thriller"
"3655",5000000,11600,"en",3.792015,"[{""name"": ""HDNet Films"", ""id"": 3097}, {""name"": ""The Film Farm"", ""id"": 22884}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-01-01,782102,90,"Released","Redacted",6.2,37,"Drama","War"
"3656",0,71547,"de",0.219799,"[{""name"": ""Quality Films Entertainment"", ""id"": 5991}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2004-10-13,0,95,"Released","Fascination",3.8,4,"Romance","Thriller"
"3657",5000000,57876,"en",7.794,"[{""name"": ""Insurge Pictures"", ""id"": 7377}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-05-15,0,91,"Released","Area 51",4.2,151,"Horror","Thriller"
"3658",5000000,77495,"es",9.136965,"[{""name"": ""Filmax Entertainment"", ""id"": 7302}, {""name"": ""Castelao Producciones"", ""id"": 7956}, {""name"": ""Cubica"", ""id"": 26476}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2011-10-14,0,107,"Released","Sleep Tight",7,202,"Thriller",NA
"3659",0,13849,"en",8.39685,"[{""name"": ""Isle of Man Film"", ""id"": 2268}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Screen Yorkshire"", ""id"": 2690}, {""name"": ""Steel Mill Pictures"", ""id"": 15282}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2008-02-07,0,92,"Released","The Cottage",6.3,80,"Horror","Comedy"
"3660",0,14849,"en",7.864905,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-02-17,0,87,"Released","Dead Like Me: Life After Death",5.8,65,"Drama","Fantasy"
"3661",0,12486,"en",1.963219,"[{""name"": ""FOTP Productions"", ""id"": 2679}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-01,0,80,"Released","Farce of the Penguins",3.2,13,"Comedy","Documentary"
"3662",0,19615,"en",1.546169,"[]","[]",2009-01-01,0,95,"Released","Flying By",7,2,"Drama",NA
"3663",5000000,244403,"en",10.619574,"[{""name"": ""Unified Pictures"", ""id"": 13238}, {""name"": ""Amberdale Productions"", ""id"": 23031}, {""name"": ""Tee Rob Pictures"", ""id"": 34846}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-17,0,105,"Released","Rudderless",7.4,105,"Music","Drama"
"3664",5000000,292481,"en",0.999655,"[{""name"": ""Henry & Me Productions"", ""id"": 34306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-18,0,67,"Released","Henry & Me",3,3,"Family","Animation"
"3665",0,340816,"en",1.985243,"[{""name"": ""Unstuck"", ""id"": 69292}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-12-04,0,95,"Released","Christmas Eve",6.1,24,"Romance","Comedy"
"3666",0,78814,"en",0.102003,"[{""name"": ""Johnson Production Group"", ""id"": 5225}, {""name"": ""Silver Screen Pictures"", ""id"": 12799}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-11-12,0,89,"Released","We Have Your Husband",5,3,"TV Movie","Crime"
"3667",15000000,297596,"en",10.48009,"[{""name"": ""TinRes Entertainment"", ""id"": 20658}, {""name"": ""Over Under Media"", ""id"": 40541}]","[{""iso_3166_1"": ""BS"", ""name"": ""Bahamas""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-04,0,94,"Released","Dying of the Light",4.5,118,"Thriller","Drama"
"3668",0,299552,"en",1.136568,"[{""name"": ""Jewson Film"", ""id"": 44241}, {""name"": ""Born of War"", ""id"": 44242}]","[{""iso_3166_1"": ""CY"", ""name"": ""Cyprus""}, {""iso_3166_1"": ""JO"", ""name"": ""Jordan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2013-12-05,0,109,"Released","Born Of War",4.1,7,"Action","Thriller"
"3669",5000000,11935,"en",11.095219,"[{""name"": ""Associated General Films"", ""id"": 4377}, {""name"": ""Incorporated Television Company (ITC)"", ""id"": 15980}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-12-10,0,123,"Released","Capricorn One",6.4,131,"Drama","Action"
"3670",0,113406,"en",0.40703,"[{""name"": ""Phillybrook Films"", ""id"": 65147}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-04-28,0,0,"Released","Should've Been Romeo",0,0,"Comedy","Drama"
"3671",0,447027,"en",0.028756,"[{""name"": ""New Kingdom Pictures"", ""id"": 41671}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-10-27,0,88,"Released","Running Forever",0,0,"Family",NA
"3672",5000000,290825,"en",8.618793,"[{""name"": ""Invincible Pictures Corp."", ""id"": 16301}, {""name"": ""Abbolita Productions"", ""id"": 23700}, {""name"": ""Destro Films"", ""id"": 35043}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-07-08,0,88,"Released","Yoga Hosers",4.7,102,"Comedy","Fantasy"
"3673",0,361159,"en",2.394613,"[{""name"": ""Hollywood Media Bridge"", ""id"": 3546}, {""name"": ""Throne Productions"", ""id"": 63993}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-10-08,0,97,"Released","Navy Seals vs. Zombies",3.5,36,"Horror","Action"
"3674",0,12555,"cs",2.387463,"[]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""SK"", ""name"": ""Slovakia""}]",2006-12-19,0,120,"Released","I Served the King of England",7,22,"Comedy","Drama"
"3675",5000000,31175,"de",5.461487,"[{""name"": ""Coraz\u00f3n International"", ""id"": 200}, {""name"": ""Biograf Jan Sv\u011br\u00e1k"", ""id"": 6419}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2009-09-09,17872796,99,"Released","Soul Kitchen",7.1,116,"Drama","Comedy"
"3676",1000000,12498,"en",14.805264,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-08-30,24475416,135,"Released","Sling Blade",7.4,231,"Drama",NA
"3677",4798235,77949,"en",25.30216,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Creative Scotland"", ""id"": 8087}, {""name"": ""Origin Pictures"", ""id"": 8088}, {""name"": ""Lipsync Productions"", ""id"": 9987}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-08-17,209696,107,"Released","The Awakening",6.3,458,"Horror","Thriller"
"3678",4800000,1690,"en",38.83192,"[{""name"": ""International Production Company"", ""id"": 1507}, {""name"": ""Raw Nerve"", ""id"": 1631}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Next Entertainment"", ""id"": 1633}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Hostel LLC"", ""id"": 17793}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-01-06,80578934,94,"Released","Hostel",5.7,887,"Horror",NA
"3679",0,8435,"en",3.500741,"[{""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Baby Cow Productions"", ""id"": 1219}, {""name"": ""EM Media"", ""id"": 1917}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""East Midlands Media Initiative"", ""id"": 89041}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2005-07-17,0,94,"Released","A Cock and Bull Story",6.2,43,"Comedy","Drama"
"3680",5000000,64720,"en",19.807295,"[{""name"": ""Hydraulx"", ""id"": 10936}, {""name"": ""REI Capital"", ""id"": 21925}, {""name"": ""Grove Hill Productions"", ""id"": 21926}, {""name"": ""Strange Matter Films"", ""id"": 21927}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-11-25,3099314,120,"Released","Take Shelter",7.1,471,"Thriller","Drama"
"3681",0,49365,"en",1.435742,"[{""name"": ""New Sky Communications Inc."", ""id"": 54531}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-04-22,0,112,"Released","Lady in White",6.3,25,"Horror","Thriller"
"3682",0,11404,"en",7.667888,"[]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2006-04-30,0,98,"Released","Driving Lessons",6.3,47,"Drama","Comedy"
"3683",5000000,300706,"en",8.496364,"[{""name"": ""Lost Rhino Films"", ""id"": 39328}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-23,0,81,"Released","Let's Kill Ward's Wife",5.5,76,"Comedy",NA
"3684",4700000,16337,"en",9.617777,"[{""name"": ""Cannon Films"", ""id"": 4110}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1986-08-22,8025872,101,"Released","The Texas Chainsaw Massacre 2",5.9,139,"Horror",NA
"3685",4638783,11577,"en",4.495256,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1973-05-23,1.1e+07,106,"Released","Pat Garrett & Billy the Kid",7.2,65,"Western",NA
"3686",4800000,77987,"en",35.754865,"[{""name"": ""Gaumont"", ""id"": 9}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""A Grand Elephant"", ""id"": 19865}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""TH"", ""name"": ""Thailand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-05-30,10337387,90,"Released","Only God Forgives",5.6,862,"Drama","Thriller"
"3687",0,40185,"fr",0.20323,"[]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2005-10-13,0,80,"Released","Camping Sauvage",4.8,4,"Drama","Romance"
"3688",4,68202,"en",0.28076,"[]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-06-29,0,83,"Released","Without Men",4.6,8,"Comedy","Romance"
"3689",0,8981,"en",3.11319,"[{""name"": ""Scottish Screen"", ""id"": 698}, {""name"": ""Path\u00e9 Pictures International"", ""id"": 1178}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Inside Track Productions"", ""id"": 52723}, {""name"": ""Sigma Films"", ""id"": 53874}, {""name"": ""Scorpio Films"", ""id"": 80272}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2004-05-18,0,105,"Released","Dear Frankie",7,46,"Drama","Family"
"3690",0,10914,"en",0.137535,"[{""name"": ""New Real Films"", ""id"": 2649}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-09-11,0,89,"Released","All Hat",1,1,"Action","Comedy"
"3691",4600000,50848,"fr",6.368933,"[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""Delante Films"", ""id"": 7694}, {""name"": ""TF1 Droits Audiovisuels"", ""id"": 8350}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-11-24,0,100,"Released","The Names of Love",7.3,93,"Drama","Comedy"
"3692",4700000,166624,"en",0.217538,"[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Mecanismo Films"", ""id"": 21382}, {""name"": ""Redrum"", ""id"": 41921}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",2013-09-13,0,92,"Released","Treading Water",5.6,6,"Drama","Comedy"
"3693",4600000,10822,"en",3.531877,"[{""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""Killer Films"", ""id"": 1422}, {""name"": ""John Wells Productions"", ""id"": 1512}, {""name"": ""Montfort Producciones"", ""id"": 2207}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2007-05-18,0,97,"Released","Savage Grace",5.7,60,"Drama",NA
"3694",0,10844,"en",0.706355,"[]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]",2006-10-12,0,103,"Released","Out of the Blue",5.9,18,"Drama",NA
"3695",4500000,9336,"en",15.002502,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""The Ladd Company"", ""id"": 7965}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1984-03-22,146198896,96,"Released","Police Academy",6.5,602,"Comedy","Crime"
"3696",4500000,5689,"en",22.585384,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1980-07-05,58853106,104,"Released","The Blue Lagoon",5.8,408,"Romance","Adventure"
"3697",6000000,712,"en",29.834065,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1994-03-09,254700832,117,"Released","Four Weddings and a Funeral",6.6,632,"Comedy","Drama"
"3698",4500000,13342,"en",20.403344,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Refugee Films"", ""id"": 8794}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1982-08-13,27092880,90,"Released","Fast Times at Ridgemont High",7,322,"Comedy",NA
"3699",4500000,10339,"en",5.224593,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Moulin Productions Inc."", ""id"": 14373}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1956-06-27,10400000,116,"Released","Moby Dick",6.9,89,"Adventure","Drama"
"3700",15000000,1429,"en",30.196039,"[{""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-12-16,13060843,135,"Released","25th Hour",7.2,629,"Crime","Drama"
"3701",4500000,9303,"en",15.359952,"[{""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Spelling Films"", ""id"": 10355}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-09-13,7011317,108,"Released","Bound",6.9,198,"Crime","Drama"
"3702",4500000,641,"en",11.573034,"[{""name"": ""Artisan Entertainment"", ""id"": 2188}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-10-27,7390108,102,"Released","Requiem for a Dream",7.9,2443,"Crime","Drama"
"3703",0,27686,"en",1.847822,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1945-08-29,0,96,"Released","State Fair",6.2,19,"Music","Romance"
"3704",0,65749,"es",0.425551,"[{""name"": ""Adela Pictures"", ""id"": 40451}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",1998-02-12,0,115,"Released","Tango",6.8,6,"Drama","Foreign"
"3705",4500000,6106,"en",3.819796,"[{""name"": ""Hemdale Film"", ""id"": 3952}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1986-04-23,0,123,"Released","Salvador",7,71,"Drama",NA
"3706",5000000,252680,"en",10.274542,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Provident Films"", ""id"": 3291}, {""name"": ""Pure Flix Entertainment"", ""id"": 6427}, {""name"": ""Affirm Films"", ""id"": 10156}, {""name"": ""FourBoys Entertainment"", ""id"": 80078}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-25,10429707,98,"Released","Moms' Night Out",5.5,121,"Comedy",NA
"3707",6000000,141,"en",61.210016,"[{""name"": ""Pandora Cinema"", ""id"": 185}, {""name"": ""Flower Films"", ""id"": 2214}, {""name"": ""Adam Fields Productions"", ""id"": 3334}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-01-18,1270522,113,"Released","Donnie Darko",7.7,3452,"Fantasy","Drama"
"3708",0,66607,"en",0.177356,"[]","[]",2011-03-18,0,105,"Released","Saving Private Perez",6.1,18,"Action","Comedy"
"3709",4500000,17139,"nl",0.011697,"[{""name"": ""First Floor Features"", ""id"": 938}, {""name"": ""Almerica Films"", ""id"": 3259}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}]",1997-04-17,0,122,"Released","Character",7.7,25,"Drama","Foreign"
"3710",2000000,12079,"en",6.249262,"[{""name"": ""Muse Productions"", ""id"": 15231}, {""name"": ""Brink Films"", ""id"": 18811}, {""name"": ""Silver Nitrate"", ""id"": 23909}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-06-01,0,101,"Released","Spun",6.6,132,"Comedy","Crime"
"3711",4500000,39800,"en",3.108881,"[{""name"": ""Werc Werk Works"", ""id"": 53303}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-10,744816,97,"Released","Life During Wartime",6.3,30,"Comedy","Drama"
"3712",0,4550,"ko",17.074843,"[{""name"": ""CJ Capital Investment"", ""id"": 946}, {""name"": ""Korea Capital Investment"", ""id"": 1687}, {""name"": ""Moho Films"", ""id"": 1688}, {""name"": ""TSJ Entertainment"", ""id"": 1689}, {""name"": ""Samsung Venture Capital"", ""id"": 1690}, {""name"": ""Ilshin Capital Investments"", ""id"": 1691}, {""name"": ""Centurion Investment"", ""id"": 1692}]","[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",2005-07-29,23803308,115,"Released","Sympathy for Lady Vengeance",7.4,356,"Drama","Thriller"
"3713",0,62116,"fr",0.774442,"[{""name"": ""Les Films Alyne"", ""id"": 13907}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-06-09,0,120,"Released","Mozart's Sister",6.2,13,"Drama",NA
"3714",0,9991,"en",8.816995,"[{""name"": ""SKA Films"", ""id"": 13419}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-12-26,0,99,"Released","Mean Machine",6,157,"Comedy","Drama"
"3715",4500000,13807,"cn",8.48639,"[{""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Milky Way Image Company"", ""id"": 5632}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",2006-09-06,0,110,"Released","Exiled",7,46,"Action","Crime"
"3716",0,68818,"en",5.223096,"[{""name"": ""Quickfire Films"", ""id"": 4186}, {""name"": ""Televisi\u00f3n Espa\u00f1ola (TVE)"", ""id"": 6639}, {""name"": ""Arcadia Motion Pictures"", ""id"": 7543}, {""name"": ""Noodles Production"", ""id"": 7792}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Instituto de Cr\u00e9dito Oficial (ICO)"", ""id"": 11427}, {""name"": ""ONO"", ""id"": 40789}, {""name"": ""Ariane Marar\u00eda Films"", ""id"": 53194}, {""name"": ""Nix Films"", ""id"": 53195}, {""name"": ""Eter Pictures"", ""id"": 53196}, {""name"": ""Manto Films"", ""id"": 53197}, {""name"": ""Pegaso Producciones"", ""id"": 53198}, {""name"": ""Ibermedia European Community Program"", ""id"": 53199}, {""name"": ""Audiovisual Aval SGR"", ""id"": 53200}]","[{""iso_3166_1"": ""BO"", ""name"": ""Bolivia""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-08-31,623528,98,"Released","Blackthorn",6.6,73,"Adventure","Action"
"3717",0,12093,"sv",7.759215,"[{""name"": ""Det Danske Filminstitut"", ""id"": 118}, {""name"": ""Memfis Film"", ""id"": 321}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",2002-08-23,0,109,"Released","Lilya 4-ever",7.7,139,"Crime","Drama"
