"","budget","popularity","revenue","runtime","vote_average","vote_count","genre_1","genre_2","release_month"
"4314",113868555.3,1.36514,NA,0,4.4,12,"Thriller","Horror","10"
"4315",1200000,0.057564,NA,84,4.8,12,"NA","NA","1"
"4316",2600000,8.001156,2850263,91,6.1,20,"Action","Adventure","9"
"4317",1200000,1.079125,NA,97,6.7,13,"Action","Adventure","5"
"4318",12674688.4,1.906151,NA,91,4.2,26,"Horror","NA","10"
"4319",54428062.3,0.100533,NA,0,2,1,"Horror","NA","6"
"4320",3e+06,10.230583,18637690,94,6.2,237,"Comedy","NA","10"
"4321",11055767.4,12.818441,NA,90,7.2,151,"Drama","Thriller","9"
"4322",1100000,1.220072,1400000,99,6.8,15,"Comedy","Horror","9"
"4323",68490000,0.014406,NA,0,5,1,"Documentary","NA","2"
"4324",1596010,0.552361,NA,75,6.9,8,"Horror","NA","2"
"4325",43394212.4,0.147886,NA,97,6,9,"Drama","NA","10"
"4326",1100000,7.717237,NA,110,5.7,77,"Fantasy","Science Fiction","12"
"4327",1100000,40.285095,4105187,101,7.3,1055,"Action","Thriller","9"
"4328",198950823.1,0.249457,NA,90,3.1,6,"Horror","Science Fiction","5"
"4329",33675840.73,0.447166,NA,0,4.4,11,"Horror","Documentary","5"
"4330",878000,43.729123,10462500,102,7.9,1422,"Drama","Romance","11"
"4331",101112508.4,4.653047,NA,84,6.1,90,"Horror","Thriller","6"
"4332",1250000,3.000435,NA,156,7,27,"Drama","Comedy","12"
"4333",1e+06,11.095414,NA,89,6.3,177,"Adventure","Drama","3"
"4335",82011668.45,0.926084,NA,92,4.1,7,"Drama","NA","1"
"4336",1e+06,2.833166,37600000,128,6.1,39,"Adventure","Comedy","10"
"4337",1e+06,41.972329,62882090,82,5.5,1047,"Horror","Thriller","4"
"4339",1e+06,6.532855,17985893,91,6.4,161,"Drama","Horror","4"
"4340",950000,48.901542,59600000,110,6.9,940,"Adventure","Action","10"
"4341",34804692.44,20.649145,18112929,88,4.9,483,"Horror","Thriller","5"
"4342",1e+06,22.583834,14564027,94,6.9,449,"Horror","NA","9"
"4343",5e+06,6.96858,23507567,121,5.7,72,"Drama","NA","4"
"4344",1e+06,6.926926,10047674,90,5.6,126,"Horror","Thriller","9"
"4345",1e+06,3.322721,10037390,107,5.9,43,"Adventure","Horror","12"
"4346",3500000,26.881611,16566240,112,6.9,890,"Drama","Romance","12"
"4347",1e+06,9.773398,13350369,103,6.9,144,"Drama","NA","12"
"4348",1e+06,13.152822,101758490,83,4.6,262,"Thriller","Horror","1"
"4349",2090000,4.289003,4e+07,109,6.6,53,"Comedy","Drama","7"
"4350",1e+06,1.444258,9e+06,89,5.5,21,"Drama","Action","11"
"4351",1e+06,14.139004,46243000,100,6.7,251,"Documentary","NA","1"
"4352",1e+06,3.851,7800000,100,6.2,33,"Action","Drama","12"
"4353",58663123.89,2.162522,NA,122,7.2,44,"Documentary","Music","2"
"4354",5e+06,17.845161,6833445,100,5,349,"Action","Adventure","9"
"4355",36383970.1,0.42583,NA,109,7.5,12,"Drama","Romance","5"
"4356",1e+06,9.115486,9138338,98,6.6,179,"Drama","Romance","5"
"4357",32603982.21,15.017162,NA,94,7.4,217,"Documentary","NA","9"
"4358",39056302.35,1.86221,5355847,107,6.8,35,"Drama","NA","10"
"4359",59471681.97,1.334481,NA,96,6,20,"Comedy","Drama","8"
"4360",48439875.51,15.699363,5284309,90,6.7,292,"Drama","NA","1"
"4361",64985486.68,17.806082,3538446,101,6.7,277,"Drama","Thriller","10"
"4362",48418556.63,10.12895,3123963,83,6.7,187,"Comedy","Romance","6"
"4363",39571389.21,4.805651,NA,97,6.7,99,"Drama","NA","8"
"4364",1e+06,5.247956,NA,89,7.4,85,"Documentary","Music","6"
"4365",1e+06,4.86805,2057193,84,5.4,24,"Drama","Romance","9"
"4366",70373379.13,0.367312,NA,86,6.6,7,"Comedy","Drama","7"
"4367",1e+06,5.323184,1678874,92,7.2,59,"Documentary","NA","8"
"4368",1e+06,3.424158,1744858,94,6.3,25,"Comedy","Drama","2"
"4369",1e+06,9.954848,NA,92,6.7,191,"Comedy","Horror","6"
"4370",1,0.29245,NA,100,6.7,7,"Drama","NA","10"
"4371",1e+06,0.280083,852206,119,7.3,4,"Crime","Drama","3"
"4372",1e+06,0.043023,623791,170,6.1,7,"Drama","Foreign","9"
"4373",1e+06,5.06516,NA,94,6.2,115,"Comedy","NA","9"
"4374",65324803.15,3.65924,NA,108,5.9,30,"Drama","Romance","8"
"4375",57864994.81,0.948316,NA,97,7.7,10,"Comedy","NA","1"
"4376",1e+06,0.672695,464000,92,6.7,13,"Drama","NA","1"
"4377",78742284.52,16.570708,NA,100,6.4,348,"Drama","NA","5"
"4378",24540599.95,0.51799,NA,120,6.8,27,"Crime","Drama","9"
"4379",88172477.93,8.542921,NA,88,6.7,160,"Comedy","Drama","1"
"4380",57092833.48,37.555398,336472,106,7.5,1063,"Science Fiction","Drama","7"
"4381",1e+06,5.20209,NA,79,5.6,17,"Comedy","Drama","8"
"4382",1e+06,8.887411,444575,115,7.5,210,"Documentary","NA","8"
"4383",1e+06,0.748565,274661,106,6.6,53,"Documentary","NA","4"
"4384",1e+06,0.436148,NA,97,4.7,3,"Documentary","NA","1"
"4385",51201610.95,0.030253,NA,120,2.8,3,"Drama","NA","9"
"4386",42197983.34,0.690089,NA,90,4,1,"NA","NA","5"
"4387",1e+06,1.883947,NA,92,7.2,29,"Drama","Adventure","9"
"4388",650000,1.631274,NA,93,6.4,55,"Documentary","NA","7"
"4389",1e+06,0.341461,NA,114,4.7,5,"Drama","Action","6"
"4390",37659577.77,0.887821,NA,200,3.4,6,"Thriller","NA","9"
"4391",97364848.84,8.628485,NA,95,6,197,"Mystery","Horror","4"
"4392",44544216.36,6.507094,14870,93,6.2,135,"Comedy","Thriller","7"
"4393",84399893.64,1.190729,NA,88,6.3,16,"Comedy","Crime","8"
"4394",1e+06,0.340019,NA,104,5.2,7,"Romance","Drama","2"
"4395",37794906.51,0.678475,NA,98,6,3,"Comedy","Drama","9"
"4396",102610655.5,9.055447,NA,82,5.5,11,"Action","Comedy","9"
"4397",33226756.56,0.108468,NA,118,4.4,5,"Comedy","Romance","9"
"4398",1e+06,2.175696,10018,78,6.2,20,"Crime","Drama","4"
"4399",1e+06,1.50211,NA,97,5.4,25,"Drama","Science Fiction","3"
"4400",1e+06,1.260314,7202,81,6.6,32,"Drama","Fantasy","1"
"4401",76048506.86,0.547654,NA,96,0,1,"NA","NA","3"
"4402",46583756.53,0.0206,NA,97,4.8,2,"Action","Comedy","1"
"4403",55505141.7,0.429587,NA,88,3.3,9,"Drama","Action","4"
"4404",57306417.04,0.098351,NA,96,8,1,"Comedy","Drama","1"
"4405",1e+06,3.629777,NA,105,6.2,32,"Crime","Drama","8"
"4406",5.5e+07,0.060003,NA,0,8,1,"Family","Comedy","7"
"4407",9e+05,7.145832,NA,76,6.4,55,"Drama","Romance","3"
"4408",1e+06,3.638411,NA,96,4.9,23,"Drama","Comedy","1"
"4409",48238934.5,1.255771,NA,99,5.4,8,"Action","Crime","1"
"4410",63903907.2,0.783842,NA,84,3.5,4,"Comedy","Romance","1"
"4411",58098924.4,0.118324,NA,94,6.1,6,"Drama","NA","4"
"4412",31110090.95,0.023681,NA,87,5.5,3,"Drama","NA","7"
"4413",49952919.28,2.948576,NA,93,6.1,47,"Drama","NA","6"
"4414",48361877.35,0.243853,NA,90,4.5,2,"NA","NA","4"
"4415",26473462.65,1.563711,NA,92,4.7,31,"Horror","NA","1"
"4416",1e+06,0.653495,NA,85,4.8,11,"Horror","Thriller","3"
"4417",46452069.84,1.233688,NA,96,7.6,26,"Romance","Drama","10"
"4418",1e+06,0.153625,NA,90,5.7,3,"Comedy","Drama","6"
"4419",38764117.41,0.328498,NA,85,5,4,"Comedy","Romance","5"
"4420",1e+06,0.4594,NA,84,3.2,3,"Western","NA","6"
"4421",41921058.26,7.207051,NA,83,4.9,78,"Thriller","Horror","1"
"4422",89415058.24,6.679954,NA,95,5.7,117,"Horror","Thriller","8"
"4423",42904549.26,1.284741,NA,94,5.3,3,"Drama","Thriller","5"
"4424",1e+06,0.973323,NA,90,6.6,8,"Science Fiction","Drama","9"
"4425",1,1.859965,NA,95,4,42,"Horror","NA","10"
"4426",56408287.7,3.418372,NA,93,3.5,34,"Comedy","Action","7"
"4427",80785634.21,0.65434,NA,90,4.1,7,"Drama","NA","4"
"4428",950000,0.178689,814666,103,6.6,28,"Drama","Romance","9"
"4429",950000,7.310879,NA,87,5.7,92,"Horror","Thriller","8"
"4430",950000,8.976128,NA,100,5.5,155,"Drama","Mystery","4"
"4431",5.5e+07,0.280829,NA,90,5,1,"Comedy","Romance","1"
"4432",913000,0.795698,NA,83,7.4,8,"Documentary","NA","4"
"4433",910000,16.015599,9600000,108,8,357,"Crime","Drama","6"
"4434",930000,5.974156,30905,100,5.3,66,"Comedy","NA","6"
"4435",852510,9.270133,1185783,113,7.3,156,"Drama","NA","8"
"4436",61622578.03,0.392658,NA,0,5,2,"Horror","NA","10"
"4437",950000,25.918007,7022209,103,6.8,701,"Drama","Thriller","1"
"4438",9e+05,4.0971,381420,96,6.1,73,"Drama","Thriller","9"
"4439",41807548.31,2.34239,NA,107,7.4,23,"Drama","NA","8"
"4440",41145876.46,20.967146,17385830,85,7.3,390,"Drama","NA","7"
"4441",5e+07,10.639774,NA,100,5.8,160,"Comedy","Fantasy","9"
"4442",858000,47.651878,267447150,70,6.8,1405,"Animation","Drama","8"
"4443",32958970.17,0.957022,NA,88,6.5,15,"Comedy","NA","4"
"4444",850000,5.424916,819939,107,6.7,56,"Drama","Comedy","7"
"4445",90910137.65,0.007254,NA,78,0,0,"Drama","NA","4"
"4446",1e+06,0.175885,NA,90,5,1,"Drama","NA","12"
"4447",850000,14.238376,1243961,85,5.8,110,"Comedy","NA","8"
"4448",19540675.29,9.436431,3094813,91,6.4,163,"Comedy","Drama","8"
"4449",45719138.85,0.339757,NA,95,5.2,9,"Comedy","Drama","10"
"4450",37299309.9,3.060685,NA,85,6.5,34,"Crime","Drama","12"
"4451",87620887.99,5.023091,NA,86,5,62,"Action","Comedy","12"
"4452",51001824.66,0.504251,NA,90,2,1,"Thriller","Mystery","6"
"4453",8e+05,12.049373,NA,123,7.7,469,"Drama","NA","3"
"4454",50683037.9,0.108135,NA,93,7,1,"Comedy","Drama","6"
"4455",19837126.67,5.870319,NA,88,6.9,103,"Comedy","Drama","5"
"4456",8e+05,0.59424,1001437,114,5.6,10,"Drama","Romance","10"
"4457",8e+05,3.643662,2816116,88,7.8,13,"Drama","Romance","5"
"4458",7e+07,1.824184,NA,109,7.6,45,"Drama","Thriller","1"
"4459",38466553.08,0.006943,NA,0,0,0,"NA","NA","1"
"4460",79497353.21,0.038706,NA,83,7.8,3,"Drama","Foreign","9"
"4461",37325271.06,2.171288,NA,101,6.1,7,"Action","Drama","3"
"4462",8e+05,5.292536,62852,94,7.3,23,"Drama","NA","1"
"4463",30821794.96,0.004922,NA,87,0,0,"Drama","NA","3"
"4464",60711694.67,1.186971,NA,90,3.7,25,"Comedy","NA","9"
"4465",8e+05,11.205726,1984662,91,6.1,311,"Horror","Comedy","1"
"4466",780000,6.003418,NA,90,6.6,98,"Action","Adventure","9"
"4467",39492474.41,0.322553,NA,14,5.9,8,"Horror","Science Fiction","10"
"4468",777000,19.326115,1.4e+08,110,6.9,324,"Comedy","Drama","8"
"4469",5.7e+07,1.517771,NA,75,8,6,"Documentary","NA","1"
"4470",54560010.73,1.453146,NA,86,6.5,35,"Animation","Comedy","4"
"4471",750000,25.186002,4007792,85,6.8,556,"Comedy","Romance","6"
"4472",34711576.89,5.498834,NA,89,7.7,43,"Comedy","Documentary","9"
"4473",5e+05,12.203041,171760,95,6,210,"Horror","Thriller","9"
"4474",750000,14.386807,78396,102,5.4,219,"Horror","Thriller","12"
"4475",750000,8.429295,NA,107,7.6,127,"Drama","NA","10"
"4476",5e+05,0.471264,NA,88,5.6,5,"Drama","Thriller","5"
"4477",2e+06,3.283886,NA,99,4.5,52,"Horror","Drama","7"
"4478",750000,12.284939,NA,90,5.7,209,"Horror","Mystery","2"
"4479",41811363,1.039149,NA,95,3.8,4,"Horror","NA","1"
"4480",730000,18.644023,8e+06,85,7.6,334,"Western","NA","3"
"4481",7e+05,9.188431,7830611,171,7.7,87,"Documentary","NA","9"
"4482",62546984.13,1.623769,NA,86,5.9,13,"Documentary","NA","1"
"4483",7e+05,7.731064,1667192,97,6.7,31,"Drama","NA","1"
"4484",59400090.36,2.868942,NA,104,6.5,31,"Mystery","Drama","4"
"4485",51272336.08,0.631571,NA,84,5.5,7,"Crime","Drama","7"
"4486",7e+05,12.378031,4911725,107,6.5,240,"Drama","NA","8"
"4487",7e+05,0.578798,10508,107,0,0,"Drama","NA","10"
"4488",51001179.65,0.003142,NA,92,0,0,"Action","Comedy","9"
"4489",750000,1.471139,NA,80,5.2,16,"Thriller","Crime","1"
"4490",650,1.352222,NA,90,4.8,87,"Horror","Fantasy","10"
"4491",39005600.69,0.429083,NA,103,6.2,5,"Documentary","Foreign","9"
"4492",38766821.71,0.045648,NA,70,0,0,"Documentary","NA","10"
"4493",43442908.66,4.596157,NA,90,5.6,63,"Mystery","Thriller","8"
"4494",625000,0.283059,NA,68,4.8,5,"Drama","NA","5"
"4495",7e+05,2.659006,NA,87,5.3,26,"Drama","Comedy","3"
"4496",609000,3.898498,3202000,101,7.4,59,"Comedy","Music","9"
"4497",60000,41.690578,2.48e+08,81,6.3,1055,"Horror","Mystery","7"
"4498",6e+05,3.409764,34505110,225,7.1,66,"History","Documentary","3"
"4499",6e+05,10.861167,NA,83,6.4,66,"Comedy","NA","8"
"4500",32100751.39,0.099902,NA,106,5.5,2,"Action","Adventure","10"
"4501",37014873.49,0.006069,NA,103,0,0,"Thriller","Mystery","7"
"4502",80570050.62,0.069277,NA,90,6,2,"Drama","NA","4"
"4503",67952969.76,0.350557,NA,0,3,1,"Crime","Drama","5"
"4504",522360,0.071349,NA,105,5,1,"Music","Documentary","10"
"4505",65800932.56,0.012942,NA,0,0,0,"NA","NA","1"
"4506",37159940.62,2.651304,NA,102,6,63,"Drama","Comedy","3"
"4507",5.3e+07,1.501688,NA,98,4.8,4,"Thriller","NA","8"
"4508",560000,10.730056,12299668,88,7.3,168,"Comedy","Music","7"
"4509",56000,0.010909,NA,80,0,0,"Documentary","NA","7"
"4510",550000,0.001586,NA,98,4.6,4,"Drama","Thriller","4"
"4511",62115073.79,0.061248,NA,83,6,1,"Comedy","Drama","9"
"4512",5e+05,6.093989,33456317,122,7,100,"Drama","NA","9"
"4513",550000,0.48088,NA,115,4.2,3,"Documentary","Drama","11"
"4514",5.3e+07,2.651418,NA,86,6.1,35,"Adventure","Family","10"
"4515",130000,15.611857,54667954,79,5.4,315,"Drama","Thriller","8"
"4516",6.7e+07,1.292948,NA,87,5.8,22,"Comedy","NA","3"
"4517",5e+05,2.537032,1.7e+07,97,5.7,30,"Horror","Science Fiction","8"
"4518",5.2e+07,0.772668,NA,105,7.2,8,"Documentary","Family","5"
"4519",5e+05,11.578545,8679814,88,7.4,210,"Drama","Comedy","1"
"4520",72153437.35,0.05021,NA,120,6.2,21,"Drama","NA","11"
"4521",50014882.08,0.906096,NA,94,7.3,10,"Documentary","NA","6"
"4522",2053648,2.778633,5e+05,102,7.8,17,"Documentary","NA","10"
"4523",43975854.43,0.920591,NA,102,7.5,4,"Comedy","Drama","1"
"4524",46000,1.447734,NA,83,6.3,32,"Drama","NA","5"
"4525",5e+05,0.109579,845188,93,7,2,"Documentary","NA","2"
"4526",31997549.34,1.09454,NA,86,5.6,6,"Drama","Music","6"
"4527",82086353.96,0.082978,NA,101,4.8,4,"Comedy","Crime","1"
"4528",31610540.54,0.619136,NA,111,7,11,"Drama","Romance","7"
"4529",5e+05,8.519202,603943,90,6.9,106,"Crime","Drama","1"
"4530",40840553.33,0.36447,NA,86,4.8,4,"Romance","Crime","1"
"4531",8.2e+07,0.039077,NA,98,4,3,"Comedy","Romance","7"
"4532",24190581.27,0.665512,NA,95,5.3,4,"Crime","Drama","8"
"4533",5.2e+07,3.433625,NA,91,6.4,26,"Comedy","Drama","11"
"4534",44184716.59,17.378455,343341,90,6,356,"Romance","Drama","8"
"4535",5e+05,0.425195,NA,88,7.1,17,"Documentary","NA","10"
"4536",2e+06,39.756748,271841,207,8.2,878,"Action","Drama","4"
"4537",48942791.17,0.388401,NA,89,6.9,7,"Documentary","NA","9"
"4538",5e+05,1.354816,NA,97,4.7,13,"Comedy","Romance","8"
"4539",70110811.17,0.459625,NA,84,4.9,8,"Comedy","NA","1"
"4540",5e+05,9.108949,98017,85,5.7,251,"Comedy","Drama","7"
"4541",84515639.93,1.65426,NA,100,4.2,11,"Drama","Comedy","1"
"4542",99176113.84,1.390909,NA,112,6.2,9,"Drama","NA","1"
"4543",5e+05,26.406001,4242978,94,6.2,587,"Drama","Thriller","6"
"4544",66131035.32,0.218736,NA,91,4,1,"Drama","Comedy","10"
"4545",65589468.36,0.383442,NA,91,5,1,"Comedy","NA","1"
"4546",5e+05,2.391847,NA,87,4.5,34,"Comedy","Horror","4"
"4547",37306204.67,1.68502,NA,98,6.9,22,"Action","Comedy","1"
"4548",69994294.65,0.607782,NA,95,7,8,"Documentary","Music","10"
"4549",5e+05,0.046903,NA,87,5,2,"Drama","NA","11"
"4550",44830051.55,10.924273,316472,104,5.9,208,"Action","Drama","4"
"4551",37075494.71,0.021419,NA,96,0,0,"NA","NA","5"
"4552",60500095.26,14.142073,NA,103,7.3,371,"Drama","Romance","5"
"4553",5e+05,1.600171,NA,104,3.5,14,"Horror","Comedy","3"
"4555",68786449,0.397323,NA,110,3.4,4,"Action","Thriller","3"
"4556",53936472.37,3.637857,NA,90,6.5,49,"Mystery","Science Fiction","10"
"4557",500,0.080105,NA,101,0,0,"Crime","Drama","3"
"4558",34706131.18,0.251828,NA,94,5.2,3,"Romance","Action","2"
"4559",70237887.77,0.674398,NA,0,6,2,"Music","Horror","3"
"4560",54893860.53,0.072359,NA,90,0,0,"Thriller","Comedy","10"
"4561",66959140.45,0.087574,NA,108,5.5,1,"Family","NA","1"
"4562",82321737.55,0.069244,NA,82,5,1,"Documentary","NA","3"
"4563",5e+05,0.073079,NA,84,2,1,"NA","NA","9"
"4564",54391993.19,6.672008,NA,82,6.3,113,"Science Fiction","Action","5"
"4565",109665287.9,0.161517,NA,0,4.3,4,"Drama","NA","6"
"4566",62280368.9,7.330691,773228,107,7.2,53,"Action","Adventure","1"
"4567",36366063.97,0.165257,NA,0,2.4,4,"NA","NA","1"
"4568",450000,4.442355,973525,84,6.2,38,"Drama","Romance","6"
"4569",61314790.38,3.905877,NA,103,5.9,41,"Horror","Comedy","12"
"4570",57225187.72,0.136721,NA,0,0,0,"NA","NA","4"
"4571",439000,1.933366,2281000,89,6.1,37,"Music","Comedy","2"
"4572",58691415.28,0.052942,NA,0,8,1,"NA","NA","11"
"4573",225000,1.014966,NA,98,7,38,"Comedy","Drama","8"
"4574",40323879.18,4.321249,NA,132,6.9,42,"Romance","Drama","9"
"4575",65223725.24,0.160234,NA,90,4.2,5,"Horror","Drama","3"
"4576",4e+05,23.603514,46118097,95,6.7,554,"Comedy","NA","6"
"4577",54518770.17,25.349758,258384,90,6.9,462,"Crime","Thriller","4"
"4578",15000,47.456823,193355800,86,5.9,1316,"Horror","Mystery","9"
"4579",77398076.56,3.291609,NA,91,7.2,52,"Documentary","NA","1"
"4581",49958259.81,0.034135,NA,90,7,7,"Drama","NA","6"
"4582",54072842.36,0.033883,NA,0,1,1,"NA","NA","11"
"4583",218,1.063439,1162014,91,7.5,22,"Documentary","Drama","10"
"4584",66436309.5,0.084344,NA,92,3.8,5,"Documentary","NA","7"
"4585",38708141.5,0.133619,NA,0,5,2,"Horror","Comedy","3"
"4586",108118772,8.022122,NA,87,6.6,117,"Horror","NA","4"
"4587",3.5e+07,38.100488,1.7e+08,99,5.8,923,"Comedy","Romance","5"
"4588",5e+05,1.428483,NA,80,5.5,22,"Horror","Science Fiction","3"
"4589",860000,3.703005,2451545,97,6.6,51,"Romance","Drama","9"
"4590",86372881.06,0.003352,NA,84,0,0,"Drama","Mystery","1"
"4591",55341783.66,0.231297,NA,97,5.6,4,"Drama","Thriller","9"
"4592",78116732.89,11.347855,NA,91,7.8,115,"Drama","NA","12"
"4593",385907,3.232447,8394751,197,7.4,60,"Drama","NA","9"
"4594",75807699.58,2.77754,NA,86,6.3,22,"Documentary","NA","10"
"4595",379000,0.968865,4358000,100,5,19,"Drama","Music","2"
"4596",350000,35.037625,29400000,85,7.3,894,"Horror","NA","10"
"4597",6e+06,19.331884,31081,89,6,316,"Horror","NA","12"
"4598",44259754.32,0.59458,NA,84,5.1,8,"History","Documentary","1"
"4599",3e+05,1.085909,1750211,88,6.9,23,"Documentary","NA","7"
"4600",77104893.53,5.061107,NA,90,4.9,49,"Action","Adventure","5"
"4601",49798698.67,0.049921,NA,90,6.8,6,"Documentary","NA","10"
"4602",350000,0.249561,NA,98,4.7,3,"Science Fiction","Family","10"
"4604",74758325.8,1.170257,246574,83,7.6,9,"Animation","Comedy","1"
"4605",325000,11.871424,4500000,105,7.7,275,"Comedy","Romance","2"
"4606",32231625.04,28.858238,110197,94,6.9,332,"Drama","NA","6"
"4607",3e+05,1.314576,7808524,112,8,26,"Music","Documentary","1"
"4608",312000,1.505703,1281176,102,6.2,11,"Comedy","Drama","11"
"4609",8,11.818333,16,98,6.4,138,"Fantasy","Horror","9"
"4610",5e+07,1.410387,NA,91,6.1,16,"Comedy","NA","4"
"4611",3e+05,4.270596,NA,81,6.4,64,"Comedy","Drama","1"
"4612",24067350.95,0.627763,NA,0,0,0,"NA","NA","6"
"4613",3e+05,1.673208,NA,73,6.3,36,"Drama","NA","1"
"4614",2e+05,0.713906,NA,80,6.4,64,"Drama","NA","5"
"4615",54039724.07,0.17817,NA,88,4.8,4,"Drama","NA","1"
"4616",3e+05,7.791898,NA,110,7.6,127,"Drama","Thriller","8"
"4617",38066822.42,0.025211,NA,104,7.3,2,"Documentary","NA","9"
"4618",3e+05,0.055868,2074000,101,5.5,3,"Documentary","NA","9"
"4619",52461319.66,0.008453,NA,95,7,2,"Drama","NA","1"
"4620",3e+05,0.374291,40542,94,3,1,"Drama","NA","8"
"4621",54332295.09,0.045429,NA,0,5.3,4,"Action","Adventure","5"
"4622",5e+07,1.088501,NA,90,2.8,6,"Action","Thriller","4"
"4623",48778096.07,0.062979,NA,110,7,1,"NA","NA","10"
"4624",3e+05,6.473667,8e+06,80,5.9,124,"Action","Comedy","4"
"4625",69281804.95,1.905197,NA,90,6.8,3,"Horror","Drama","3"
"4626",52956715.93,0.001389,NA,94,0,0,"Horror","NA","1"
"4627",3e+05,0.006323,NA,98,0,0,"Romance","Comedy","5"
"4628",59797779.38,0.583446,NA,99,6.2,11,"Drama","Romance","2"
"4629",40474710.6,1.452199,NA,96,5,22,"Horror","NA","5"
"4630",3e+05,2.733725,NA,97,5.7,45,"Comedy","Horror","4"
"4631",60421735.52,8.942203,319285,90,6.3,221,"Drama","Thriller","8"
"4632",250000,20.601483,12021272,113,6.7,433,"Comedy","Drama","4"
"4633",250000,1.45917,4186931,91,6.3,23,"Comedy","Drama","8"
"4634",57347510.19,0.005883,NA,0,0,0,"NA","NA","9"
"4635",36449784.33,3.877036,NA,101,6.5,27,"Crime","Drama","1"
"4636",24115141.69,1.70819,NA,94,5.7,13,"Comedy","Drama","6"
"4637",41867798.49,0.812855,NA,96,5.7,16,"Comedy","Drama","1"
"4638",250000,0.126304,NA,100,5,4,"Drama","Comedy","1"
"4639",3e+05,0.018087,NA,90,0,0,"Drama","Action","12"
"4640",250000,44.656151,501818,90,6.9,1069,"Thriller","Science Fiction","9"
"4641",38877745.88,0.619348,NA,78,5.8,9,"Comedy","Romance","8"
"4642",250,0.293649,203,72,7.5,12,"Drama","Comedy","8"
"4643",5e+07,5.742359,NA,73,4.9,11,"Drama","Mystery","7"
"4644",250000,21.825564,3542353,90,6.4,381,"Drama","Romance","10"
"4645",4e+07,0.055325,NA,96,3,1,"Horror","NA","3"
"4646",51818486.62,0.375423,NA,92,5.5,2,"Comedy","NA","9"
"4647",76917444.31,0.120505,NA,75,7,3,"Drama","Comedy","1"
"4648",250000,6.978907,56825,99,4.1,75,"Thriller","Drama","7"
"4649",26289087.09,0.493223,NA,86,5.9,6,"Drama","NA","9"
"4650",55604361.46,5.251143,NA,92,6.9,57,"Drama","Thriller","10"
"4651",65728955.56,20.265518,NA,101,6.6,523,"Thriller","Mystery","6"
"4652",250000,0.130169,NA,90,4.8,3,"Science Fiction","Drama","6"
"4653",65062447.17,0.46049,NA,93,5.5,4,"Music","NA","10"
"4654",18803543.46,0.399491,NA,94,0,0,"Drama","NA","10"
"4655",250000,5.217002,NA,106,6.4,101,"Action","Fantasy","1"
"4656",250000,0.065103,NA,96,5.7,7,"Drama","Family","11"
"4657",28559864.8,1.063615,NA,107,5,12,"Crime","Drama","2"
"4658",70717772.66,0.010607,NA,0,0,0,"NA","NA","2"
"4659",21313399.72,1.084387,NA,0,4.2,14,"Horror","Thriller","10"
"4660",4.4e+07,0.172299,NA,108,5.5,2,"Family","Drama","1"
"4661",60323904.82,0.278981,NA,90,0,0,"Documentary","NA","6"
"4662",245000,0.785744,2.2e+07,151,7,21,"Drama","Romance","11"
"4663",25206749.24,0.0921,NA,0,10,1,"Comedy","NA","1"
"4664",250,0.166655,NA,118,7.7,3,"Romance","Comedy","2"
"4665",230000,18.450613,2260712,92,6.9,733,"Drama","Action","10"
